INGRESOS Y EGRESOS 2024 - VOLEY,,,,,,,,,,,,,
,,,,,,,,,,,,,
14/2/2024,febrero,Cuota,"$6,200.00 ",Mini,Transferencia,,,,,,,,
14/2/2024,febrero,Cuota,"$6,200.00 ",Sub12,Transferencia,,,,,,,,
15/2/2024,febrero,Cuota,"$6,200.00 ",Sub18,Transferencia,,,,,,,,
15/2/2024,febrero,Cuota,"$6,200.00 ",Primera,Transferencia,,,,,,,,
15/2/2024,febrero,Cuota,"$6,200.00 ",Sub12,Transferencia,,,,,,,,
15/2/2024,febrero,Cuota,"$6,200.00 ",Sub18,Transferencia,,,,,,,,
15/2/2024,febrero,Cuota,"$6,200.00 ",Sub18,Transferencia,,,,,,,,
15/2/2024,febrero,Cuota,"$6,200.00 ",Primera,Transferencia,,,,,,,,
15/2/2024,febrero,Cuota,"$6,200.00 ",Sub18,Transferencia,,,,,,,,
15/2/2024,febrero,Cuota,"$6,200.00 ",Sub16,Transferencia,,,,,,,,
15/2/2024,febrero,Cuota,"$6,200.00 ",Sub18,Transferencia,,,,,,,,
15/2/2024,febrero,Cuota,"$6,200.00 ",Sub18,Transferencia,,,,,,,,
15/2/2024,febrero,Cuota,"$6,200.00 ",Sub18,Transferencia,,,,,,,,
15/2/2024,febrero,Cuota,"$6,200.00 ",Primera, Transferencia,,,,,,,,
15/2/2024,febrero,Cuota,"$6,200.00 ",Sub18,Transferencia,,,,,,,,
15/2/2024,febrero,Cuota,"$6,200.00 ",Sub14,Transferencia,,,,,,,,
15/2/2024,febrero,Cuota,"$6,200.00 ",Sub16,Transferencia,,,,,,,,
15/2/2024,febrero,Cuota,"$6,200.00 ",Sub16,Transferencia,,,,,,,,
15/2/2024,febrero,Cuota,"$5,000.00 ",Sub16,Transferencia,,,,,,,,
15/2/2024,febrero,Cuota,"$5,000.00 ",Sub12,Transferencia,,,,,,,,
15/2/2024,febrero,Cuota,"$6,200.00 ",Primera,Transferencia,,,,,,,,
15/2/2024,febrero,Cuota,"$6,200.00 ",Sub12,Transferencia,,,,,,,,
15/2/2024,febrero,Cuota,"$6,200.00 ",Sub12,Transferencia,,,,,,,,
15/2/2024,febrero,Cuota,"$6,200.00 ",Sub12,Transferencia,,,,,,,,
15/2/2024,febrero,Cuota,"$6,200.00 ",Primera,Transferencia,,,,,,,,
15/2/2024,febrero,Cuota,"$6,200.00 ",Sub18,Transferencia,,,,,,,,
15/2/2024,febrero,Cuota,"$6,200.00 ",Sub16,Transferencia,,,,,,,,
15/2/2024,febrero,Cuota,"$6,200.00 ",Sub18,Transferencia,,,,,,,,
15/2/2024,febrero,Cuota,"$6,200.00 ",Sub16,Transferencia,,,,,,,,
15/2/2024,febrero,Cuota,"$6,200.00 ",Sub18,Transferencia,,,,,,,,
15/2/2024,febrero,Cuota,"$7,000.00 ",Sub16,Transferencia,,,,,,,,
15/2/2024,febrero,Cuota,"$6,200.00 ",Primera,Transferencia,,,,,,,,
15/2/2024,febrero,Cuota,"$6,200.00 ",Sub18,Transferencia,,,,,,,,
15/2/2024,febrero,Cuota,"$6,200.00 ",Primera,Transferencia,,,,,,,,
15/2/2024,febrero,Cuota,"$6,200.00 ",Sub16,Transferencia,,,,,,,,
15/2/2024,febrero,Cuota,"$6,200.00 ",Sub14,Transferencia,,,,,,,,
15/2/2024,febrero,Cuota,"$6,200.00 ",Sub16,Transferencia,,,,,,,,
15/2/2024,febrero,Cuota,"$6,200.00 ",Sub16,Transferencia,,,,,,,,
15/2/2024,febrero,Cuota,"$4,000.00 ",Primera,Transferencia,,,,,,,,
15/2/2024,febrero,Cuota,"$4,000.00 ",Sub12,Transferencia,,,,,,,,
17/2/2024,febrero,Cuota,"$58,000.00 ",Primera,Efectivo,,,,,,,,
20/2/2024,febrero,Cuota,"$4,000.00 ",Primera,Efectivo,,,,,,,,
20/2/2024,febrero,Cuota,"$4,000.00 ",Primera,Efectivo,,,,,,,,
20/2/2024,febrero,Cuota,"$6,200.00 ",Sub18,Transferencia,,,,,,,,
8/2/2024,febrero,Cuota,"$6,200.00 ",Sub14,Transferencia,,,,,,,,
22/2/2024,febrero,Cuota,"$8,000.00 ",Primera,Transferencia,,,,,,,,
22/2/2024,febrero,Cuota,"$4,000.00 ",Primera,Transferencia,,,,,,,,
22/2/2024,febrero,Cuota,"$4,000.00 ",Sub12,Transferencia,,,,,,,,
22/2/2024,febrero,Cuota,"$4,000.00 ",Primera,Transferencia,,,,,,,,
26/2/2024,febrero,Cuota,"$8,000.00 ",Sub14,Transferencia,"$572,400.00 ",,,,,,,
4/3/2024,marzo,Cuota,"$6,200.00 ",Sub18,Transferencia,,,,,,,,
4/3/2024,marzo,Cuota,"$6,200.00 ",Primera,Transferencia,,,,,,,,
4/3/2024,marzo,Cuota,"$6,200.00 ",Primera,Transferencia,,,,,,,,
4/3/2024,marzo,Cuota,"$6,200.00 ",Sub16,Transferencia,,,,,,,,
5/3/2024,marzo,Cuota,"$6,200.00 ",Sub16,Transferencia,,,,,,,,
5/3/2024,marzo,Cuota,"$6,200.00 ",Primera,Transferencia,,,,,,,,
5/3/2024,marzo,Cuota,"$6,200.00 ",Primera,Transferencia,,,,,,,,
5/3/2024,marzo,Cuota,"$6,200.00 ",Sub12,Transferencia,,,,,,,,
5/3/2024,marzo,Cuota,"$5,000.00 ",Primera,Transferencia,,,,,,,,
5/3/2024,marzo,Cuota,"$5,000.00 ",Sub14,Transferencia,,,,,,,,
5/3/2024,marzo,Cuota,"$6,200.00 ",Mini,Transferencia,,,,,,,,
5/3/2024,marzo,Cuota,"$6,200.00 ",Primera,Transferencia,,,,,,,,
5/3/2024,marzo,Cuota,"$6,200.00 ",Sub14,Transferencia,,,,,,,,
5/3/2024,marzo,Cuota,"$6,200.00 ",Sub18,Transferencia,,,,,,,,
5/3/2024,marzo,Cuota,"$6,200.00 ",Sub12,Transferencia,,,,,,,,
5/3/2024,marzo,Cuota,"$6,200.00 ",Sub18,Transferencia,,,,,,,,
5/3/2024,marzo,Cuota,"$6,200.00 ",Sub18,Transferencia,,,,,,,,
5/3/2024,marzo,Cuota,"$6,200.00 ",Sub18,Transferencia,,,,,,,,
6/3/2024,marzo,Cuota,"$6,200.00 ",Sub16,Transferencia,,,,,,,,
6/3/2024,marzo,Cuota,"$6,200.00 ",Sub18,Transferencia,,,,,,,,
6/3/2024,marzo,Cuota,"$6,200.00 ",Sub16,Transferencia,,,,,,,,
6/3/2024,marzo,Cuota,"$6,200.00 ",Sub14,Transferencia,,,,,,,,
6/3/2024,marzo,Cuota,"$6,200.00 ",Sub14,Transferencia,,,,,,,,
6/3/2024,marzo,Cuota,"$6,200.00 ",Primera,Transferencia,,,,,,,,
6/3/2024,marzo,Cuota,"$6,200.00 ",Sub16,Transferencia,,,,,,,,
6/3/2024,marzo,Cuota,"$6,200.00 ",Sub16,Transferencia,,,,,,,,
6/3/2024,marzo,Cuota,"$6,200.00 ",Sub18,Transferencia,,,,,,,,
6/3/2024,marzo,Cuota,"$6,200.00 ",Sub18,Transferencia,,,,,,,,
6/3/2024,marzo,Cuota,"$8,000.00 ",Primera,Transferencia,,,,,,,,
6/3/2024,marzo,Cuota,"$6,200.00 ",Primera,Transferencia,,,,,,,,
7/3/2024,marzo,Cuota,"$6,200.00 ",Sub18,Transferencia,,,,,,,,
7/3/2024,marzo,Cuota,"$6,200.00 ",Primera,Transferencia,,,,,,,,
7/3/2024,marzo,Cuota,"$6,200.00 ",Mini,Transferencia,,,,,,,,
8/3/2024,marzo,Cuota,"$6,200.00 ",Sub16,Transferencia,,,,,,,,
8/3/2024,marzo,Cuota,"$6,200.00 ",Sub12,Transferencia,,,,,,,,
8/3/2024,marzo,Cuota,"$6,200.00 ",Sub14,Transferencia,,,,,,,,
8/3/2024,marzo,Cuota,"$6,200.00 ",Primera,Transferencia,,,,,,,,
8/3/2024,marzo,Cuota,"$6,200.00 ",Sub16,Transferencia,,,,,,,,
9/3/2024,marzo,Cuota,"$6,200.00 ",Sub14,Transferencia,,,,,,,,
9/3/2024,marzo,Cuota,"$6,200.00 ",Primera,Transferencia,,,,,,,,
9/3/2024,marzo,Cuota,"$6,200.00 ",Sub18,Transferencia,,,,,,,,
9/3/2024,marzo,Cuota,"$6,200.00 ",Primera,Transferencia,,,,,,,,
9/3/2024,marzo,Cuota,"$6,200.00 ",Sub16,Transferencia,,,,,,,,
10/3/2024,marzo,Cuota,"$6,200.00 ",Primera,Transferencia,,,,,,,,
10/3/2024,marzo,Cuota,"$6,200.00 ",Sub12,Transferencia,,,,,,,,
10/3/2024,marzo,Cuota,"$6,200.00 ",Sub16,Transferencia,,,,,,,,
11/3/2024,marzo,Cuota,"$6,200.00 ",Sub12,Transferencia,,,,,,,,
11/3/2024,marzo,Cuota,"$6,200.00 ",Sub16,Transferencia,,,,,,,,
11/3/2024,marzo,Cuota,"$6,200.00 ",Sub12,Transferencia,,,,,,,,
11/3/2024,marzo,Cuota,"$6,200.00 ",Primera,Transferencia,,,,,,,,
11/3/2024,marzo,Cuota,"$6,200.00 ",Sub16,Transferencia,,,,,,,,
11/3/2024,marzo,Cuota,"$6,200.00 ",Sub16,Transferencia,,,,,,,,
11/3/2024,marzo,Cuota,"$6,200.00 ",Sub16,Transferencia,,,,,,,,
11/3/2024,marzo,Cuota,"$6,200.00 ",Sub18,Transferencia,,,,,,,,
12/3/2024,marzo,Cuota,"$6,200.00 ",Sub16,Transferencia,,,,,,,,
12/3/2024,marzo,Cuota,"$6,200.00 ",Sub18,Transferencia,,,,,,,,
12/3/2024,marzo,Cuota,"$6,200.00 ",Sub16,Transferencia,,,,,,,,
11/3/2024,marzo,Cuota,"$6,200.00 ",Sub18,Transferencia,,,,,,,,
12/3/2024,marzo,Cuota,"$6,200.00 ",Primera,Transferencia,,,,,,,,
12/3/2024,marzo,Cuota,"$6,200.00 ",Primera,Transferencia,,,,,,,,
12/3/2024,marzo,Cuota,"$6,200.00 ",Primera,Transferencia,,,,,,,,
12/3/2024,marzo,Cuota,"$6,200.00 ",Primera,Transferencia,,,,,,,,
12/3/2024,marzo,Cuota,"$4,000.00 ",Primera,Transferencia,,,,,,,,
12/3/2024,marzo,Cuota,"$6,200.00 ",Mini,Transferencia,,,,,,,,
12/3/2024,marzo,Cuota,"$5,400.00 ",Mini,Transferencia,,,,,,,,
12/3/2024,marzo,Cuota,"$6,200.00 ",Sub12,Transferencia,,,,,,,,
12/3/2024,marzo,Cuota,"$6,200.00 ",Sub16,Transferencia,,,,,,,,
13/3/2024,marzo,Cuota,"$6,200.00 ",Sub18,Transferencia,,,,,,,,
13/3/2024,marzo,Cuota,"$6,200.00 ",Sub18,Transferencia,,,,,,,,
13/3/2024,marzo,Cuota,"$8,000.00 ",Mini,Transferencia,,,,,,,,
13/3/2024,marzo,Cuota,"$6,200.00 ",Sub18,Transferencia,,,,,,,,
13/3/2024,marzo,Cuota,"$6,200.00 ",Mini,Transferencia,,,,,,,,
13/3/2024,marzo,Cuota,"$6,200.00 ",Mini,Transferencia,,,,,,,,
13/3/2024,marzo,Cuota,"$6,200.00 ",Sub12,Transferencia,,,,,,,,
14/3/2024,marzo,Cuota,"$6,200.00 ",Sub18,Transferencia,,,,,,,,
14/3/2024,marzo,Cuota,"$6,200.00 ",Primera,Transferencia,,,,,,,,
14/3/2024,marzo,Cuota,"$6,200.00 ",Sub18,Transferencia,,,,,,,,
14/3/2024,marzo,Cuota,"$6,200.00 ",Primera,Transferencia,,,,,,,,
14/3/2024,marzo,Cuota,"$6,200.00 ",Sub14,Transferencia,,,,,,,,
14/3/2024,marzo,Cuota,"$6,200.00 ",Sub14,Transferencia,,,,,,,,
14/3/2024,marzo,Cuota,"$6,200.00 ",Sub18,Transferencia,,,,,,,,
14/3/2024,marzo,Cuota,"$6,200.00 ",Sub14,Transferencia,,,,,,,,
14/3/2024,marzo,Cuota,"$6,200.00 ",Sub16,Transferencia,,,,,,,,
14/3/2024,marzo,Cuota,"$5,000.00 ",Sub16,Transferencia,,,,,,,,
14/3/2024,marzo,Cuota,"$5,000.00 ",Sub14,Transferencia,,,,,,,,
14/3/2024,marzo,Cuota,"$6,200.00 ",Sub18,Transferencia,,,,,,,,
14/3/2024,marzo,Cuota,"$6,200.00 ",Sub18,Transferencia,,,,,,,,
14/3/2024,marzo,Cuota,"$6,200.00 ",Sub14,Transferencia,,,,,,,,
14/3/2024,marzo,Cuota,"$6,200.00 ",Sub16,Transferencia,,,,,,,,
14/3/2024,marzo,Cuota,"$6,200.00 ",Sub14,Transferencia,,,,,,,,
14/3/2024,marzo,Cuota,"$6,200.00 ",Primera,Transferencia,,,,,,,,
15/3/2024,marzo,Cuota,"$6,200.00 ",Sub18,Transferencia,,,,,,,,
15/3/2024,marzo,Cuota,"$6,200.00 ",Sub12,Transferencia,,,,,,,,
15/3/2024,marzo,Cuota,"$6,200.00 ",Sub16,Transferencia,,,,,,,,
15/3/2024,marzo,Cuota,"$6,200.00 ",Sub18,Transferencia,,,,,,,,
15/3/2024,marzo,Cuota,"$6,200.00 ",Sub12,Transferencia,,,,,,,,
15/3/2024,marzo,Cuota,"$6,200.00 ",Primera,Transferencia,,,,,,,,
15/3/2024,marzo,Cuota,"$6,200.00 ",Primera,Transferencia,,,,,,,,
15/3/2024,marzo,Cuota,"$7,000.00 ",Primera,Efectivo,,,,,,,,
15/3/2024,marzo,Cuota,"$4,000.00 ",Primera,Efectivo,,,,,,,,
15/3/2024,marzo,Cuota,"$4,000.00 ",Primera,Efectivo,,,,,,,,
15/3/2024,marzo,Cuota,"$5,200.00 ",Sub16,Efectivo,,,,,,,,
15/3/2024,marzo,Cuota,"$5,200.00 ",Sub16,Efectivo,,,,,,,,
15/3/2024,marzo,Cuota,"$7,000.00 ",Sub18,Efectivo,,,,,,,,
18/3/2024,marzo,Cuota,"$6,200.00 ",Sub18,Transferencia,,,,,,,,
18/3/2024,marzo,Cuota,"$4,000.00 ",Sub18,Transferencia,,,,,,,,
18/3/2024,marzo,Cuota,"$6,200.00 ",Sub16,Transferencia,,,,,,,,
20/3/2024,marzo,Cuota,"$4,000.00 ",Sub18,Transferencia,,,,,,,,
22/3/2024,marzo,Cuota,"$8,000.00 ",Primera,Transferencia,,,,,,,,
25/3/2024,marzo,Cuota,"$8,000.00 ",Sub18,Efectivo,,,,,,,,
25/3/2024,marzo,Cuota,"$7,000.00 ",Sub19,Efectivo,,,,,,,,
6/3/2024,marzo,Cuota,"$6,200.00 ",Sub12,Transferencia,,,,,,,,
7/3/2024,marzo,Cuota,"$6,200.00 ",Sub19,Transferencia,,,,,,,,
8/3/2024,marzo,Cuota,"$6,200.00 ",Sub18,Transferencia,,,,,,,,
28/3/2024,marzo,Cuota,"$6,200.00 ",Sub16,Transferencia,"$704,000.00 ",,,,,,,
2/4/2024,abril,Cuota,"$8,000.00 ",Sub18,Transferencia,,,,,,,,
3/4/2024,abril,Cuota,"$5,000.00 ",Sub14,Transferencia,,,,,,,,
3/4/2024,abril,Cuota,"$5,000.00 ",Primera,Transferencia,,,,,,,,
3/4/2024,abril,Cuota,"$6,200.00 ",Sub14,Transferencia,,,,,,,,
3/4/2024,abril,Cuota,"$6,200.00 ",Sub18,Transferencia,,,,,,,,
4/4/2024,abril,Cuota,"$6,200.00 ",Sub14,Transferencia,,,,,,,,
4/4/2024,abril,Cuota,"$8,000.00 ",Sub18,Transferencia,,,,,,,,
4/4/2024,abril,Cuota,"$6,200.00 ",Sub16,Transferencia,,,,,,,,
5/4/2024,abril,Cuota,"$6,200.00 ",Sub14,Transferencia,,,,,,,,
5/4/2024,abril,Cuota,"$6,200.00 ",Sub16,Transferencia,,,,,,,,
5/4/2024,abril,Cuota adeudada,"$4,000.00 ",Sub12,Transferencia,,,,,,,,
5/4/2024,abril,Cuota,"$6,200.00 ",Sub12,Transferencia,,,,,,,,
5/4/2024,abril,Cuota,"$6,200.00 ",Sub19,Transferencia,,,,,,,,
5/4/2024,abril,Cuota,"$6,200.00 ",Mini,Transferencia,,,,,,,,
5/4/2024,abril,Cuota,"$6,200.00 ",Sub12,Transferencia,,,,,,,,
5/4/2024,abril,Cuota,"$6,200.00 ",Primera,Transferencia,,,,,,,,
6/4/2024,abril,Cuota adeudada,"$16,000.00 ",Sub16,Transferencia,,,,,,,,
6/4/2024,abril,Cuota,"$6,200.00 ",Sub16,Transferencia,,,,,,,,
6/4/2024,abril,Cuota,"$6,200.00 ",Primera,Transferencia,,,,,,,,
6/4/2024,abril,Cuota adeudada,"$12,000.00 ",Primera,Transferencia,,,,,,,,
8/4/2024,abril,Cuota,"$6,200.00 ",Sub16,Transferencia,,,,,,,,
8/4/2024,abril,Cuota,"$6,200.00 ",Sub18,Transferencia,,,,,,,,
8/4/2024,abril,Cuota,"$8,000.00 ",Sub19,Transferencia,,,,,,,,
8/4/2024,abril,Cuota,"$6,200.00 ",Sub19,Transferencia,,,,,,,,
8/4/2024,abril,Cuota,"$6,200.00 ",Sub16,Transferencia,,,,,,,,
8/4/2024,abril,Cuota,"$6,200.00 ",Sub14,Transferencia,,,,,,,,
9/4/2024,abril,Cuota,"$6,200.00 ",Sub18,Transferencia,,,,,,,,
9/4/2024,abril,Cuota,"$6,200.00 ",Sub12,Transferencia,,,,,,,,
9/4/2024,abril,Cuota,"$6,200.00 ",Sub18,Transferencia,,,,,,,,
9/4/2024,abril,Cuota adeudada,"$8,000.00 ",Sub12,Transferencia,,,,,,,,
9/4/2024,abril,Cuota,"$6,200.00 ",Sub12,Transferencia,,,,,,,,
9/4/2024,abril,Cuota,"$5,000.00 ",Sub16,Transferencia,,,,,,,,
9/4/2024,abril,Cuota,"$5,000.00 ",Sub14,Transferencia,,,,,,,,
9/4/2024,abril,Cuota,"$6,200.00 ",Sub16,Transferencia,,,,,,,,
9/4/2024,abril,Cuota,"$6,200.00 ",Primera,Transferencia,,,,,,,,
9/4/2024,abril,Cuota,"$6,200.00 ",Sub18,Transferencia,,,,,,,,
9/4/2024,abril,Cuota,"$6,200.00 ",Sub16,Transferencia,,,,,,,,
9/4/2024,abril,Cuota,"$6,200.00 ",Primera,Transferencia,,,,,,,,
9/4/2024,abril,Cuota adeudada,"$8,000.00 ",Mini,Transferencia,,,,,,,,
9/4/2024,abril,Cuota,"$6,200.00 ",Mini,Transferencia,,,,,,,,
9/4/2024,abril,Cuota,"$6,200.00 ",Sub19,Transferencia,,,,,,,,
9/4/2024,abril,Cuota,"$6,200.00 ",Sub18,Transferencia,,,,,,,,
9/4/2024,abril,Cuota,"$6,200.00 ",Sub16,Transferencia,,,,,,,,
9/4/2024,abril,Cuota,"$6,200.00 ",Sub12,Transferencia,,,,,,,,
9/4/2024,abril,Cuota,"$6,200.00 ",Sub18,Transferencia,,,,,,,,
9/4/2024,abril,Cuota,"$6,200.00 ",Sub16,Transferencia,,,,,,,,
9/4/2024,abril,Cuota,"$6,200.00 ",Sub16,Transferencia,,,,,,,,
10/4/2024,abril,Cuota,"$6,200.00 ",Primera,Transferencia,,,,,,,,
10/4/2024,abril,Cuota,"$6,200.00 ",Mini,Transferencia,,,,,,,,
10/4/2024,abril,Cuota,"$6,200.00 ",Mini,Transferencia,,,,,,,,
10/4/2024,abril,Cuota,"$6,200.00 ",Sub14,Transferencia,,,,,,,,
10/4/2024,abril,Cuota,"$6,200.00 ",Sub16,Transferencia,,,,,,,,
10/4/2024,abril,Cuota,"$6,200.00 ",Sub16,Transferencia,,,,,,,,
10/4/2024,abril,Cuota,"$6,200.00 ",Sub19,Transferencia,,,,,,,,
10/4/2024,abril,Cuota,"$6,200.00 ",Sub14,Transferencia,,,,,,,,
10/4/2024,abril,Cuota,"$4,000.00 ",Primera,Transferencia,,,,,,,,
10/4/2024,abril,Cuota,"$6,200.00 ",Mini,Transferencia,,,,,,,,
10/4/2024,abril,Cuota,"$6,200.00 ",Sub19,Transferencia,,,,,,,,
11/4/2024,abril,Cuota,"$6,200.00 ",Sub14,Transferencia,,,,,,,,
11/4/2024,abril,Cuota,"$6,200.00 ",Sub16,Transferencia,,,,,,,,
11/4/2024,abril,Cuota,"$6,200.00 ",Sub18,Transferencia,,,,,,,,
11/4/2024,abril,Cuota,"$6,200.00 ",Sub16,Transferencia,,,,,,,/,/
11/4/2024,abril,Cuota,"$6,200.00 ",Sub16,Transferencia,,,,,,,,
11/4/2024,abril,Cuota,"$6,200.00 ",Sub18,Transferencia,,,,,,,,
12/4/2024,abril,Cuota,"$6,200.00 ",Primera,Transferencia,,,,,,,,
12/4/2024,abril,Cuota,"$6,200.00 ",Primera,Transferencia,,,,,,,,
12/4/2024,abril,Cuota,"$6,200.00 ",Primera,Transferencia,,,,,,,,
12/4/2024,abril,Cuota,"$6,200.00 ",Sub18,Transferencia,,,,,,,,
12/4/2024,abril,Cuota,"$6,200.00 ",Sub16,Transferencia,,,,,,,,
12/4/2024,abril,Cuota,"$6,200.00 ",Sub12,Transferencia,,,,,,,,
12/4/2024,abril,Cuota,"$6,200.00 ",Sub19,Transferencia,,,,,,,,
12/4/2024,abril,Cuota,"$6,200.00 ",Sub19,Transferencia,,,,,,,,
12/4/2024,abril,Cuota,"$6,200.00 ",Sub19,Transferencia,,,,,,,,
12/4/2024,abril,Cuota,"$6,200.00 ",Sub19,Transferencia,,,,,,,,
13/4/2024,abril,Cuota,"$6,200.00 ",Sub18,Transferencia,,,,,,,,
13/4/2024,abril,Cuota,"$6,200.00 ",Sub18,Transferencia,,,,,,,,
13/4/2024,abril,Cuota,"$6,200.00 ",Sub18,Transferencia,,,,,,,,
13/4/2024,abril,Cuota,"$6,200.00 ",Sub18,Transferencia,,,,,,,,
13/4/2024,abril,Cuota,"$6,200.00 ",Sub18,Transferencia,,,,,,,,
13/4/2024,abril,Cuota,"$6,200.00 ",Primera,Transferencia,,,,,,,,
13/4/2024,abril,Cuota,"$6,200.00 ",Sub18,Transferencia,,,,,,,,
14/4/2024,abril,Cuota,"$6,200.00 ",Sub16,Transferencia,,,,,,,,
14/4/2024,abril,Cuota,"$6,200.00 ",Sub18,Transferencia,,,,,,,,
14/4/2024,abril,Cuota,"$6,200.00 ",Primera,Transferencia,,,,,,,,
14/4/2024,abril,Cuota,"$6,200.00 ",Sub16,Transferencia,,,,,,,,
14/4/2024,abril,Cuota,"$6,200.00 ",Primera,Transferencia,,,,,,,,
14/4/2024,abril,Cuota,"$6,200.00 ",Primera,Transferencia,,,,,,,,
15/4/2024,abril,Cuota,"$6,200.00 ",Sub14,Transferencia,,,,,,,,
15/4/2024,abril,Cuota,"$6,200.00 ",Primera,Transferencia,,,,,,,,
15/4/2024,abril,Cuota adeudada,"$6,200.00 ",Primera,Transferencia,,,,,,,,
15/4/2024,abril,Cuota,"$6,200.00 ",Sub19,Transferencia,,,,,,,,
15/4/2024,abril,Cuota,"$6,000.00 ",Sub12,Transferencia,,,,,,,,
15/4/2024,abril,Cuota,"$6,200.00 ",Sub12,Transferencia,,,,,,,,
15/4/2024,abril,Cuota,"$6,200.00 ",Primera,Transferencia,,,,,,,,
15/4/2024,abril,Cuota,"$6,200.00 ",Sub16,Transferencia,,,,,,,,
15/4/2024,abril,Cuota,"$6,200.00 ",Sub14,Transferencia,,,,,,,,
15/4/2024,abril,Cuota,"$6,200.00 ",Sub16,Transferencia,,,,,,,,
15/4/2024,abril,Cuota,"$6,200.00 ",Sub14,Transferencia,,,,,,,,
15/4/2024,abril,Cuota,"$6,200.00 ",Sub18,Transferencia,,,,,,,,
15/4/2024,abril,Cuota,"$6,200.00 ",Primera,Transferencia,,,,,,,,
15/4/2024,abril,Cuota,"$6,200.00 ",Sub18,Transferencia,,,,,,,,
15/4/2024,abril,Cuota,"$6,200.00 ",Sub18,Transferencia,,,,,,,,
15/4/2024,abril,Cuota,"$6,200.00 ",Primera,Transferencia,,,,,,,,
15/4/2024,abril,Cuota,"$6,200.00 ",Sub18,Transferencia,,,,,,,,
15/4/2024,abril,Cuota,"$6,200.00 ",Sub12,Transferencia,,,,,,,,
15/4/2024,abril,Cuota,"$6,200.00 ",Mini,Transferencia,,,,,,,,
15/4/2024,abril,Cuota,"$6,200.00 ",Sub19,Transferencia,,,,,,,,
15/4/2024,abril,Cuota,"$6,200.00 ",Mini,Transferencia,,,,,,,,
15/4/2024,abril,Cuota,"$6,200.00 ",Sub16,Transferencia,,,,,,,,
